Product Name,Product Price,Product Rating,Number of Reviews,Product Units Sold,Product Category,Product URL,Product Image URL
"Men's Warm Fleece Zip Up Coat, Casual Lapel Plaid Retro Warm Thick Jacket For Fall Winter",33.87,4.5,7919,3.5K+,in Men's Jackets &Coats in Black,https://www.temu.com/mens-warm-fleece-zip-up-coat-casual-lapel-plaid-retro-warm-thick-jacket-for-fall-winter-g-601099524870534.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/1043b71334a934c58c2f283119ef76a4.jpg?imageView2/2/w/500/q/70/format/webp
"3PCS Girls Elegant Outftis, Plaid Sleeveless Jacket + Pullover + Pants Set Kids Clothes For Spring Fall Christmas Gift",12.50,4.9,48749,7.7K+,in Girls' Sets,https://www.temu.com/3pcs-girls-elegant-outftis-plaid-sleeveless-jacket-pullover-pants-set-kids-clothes-for-spring-fall-christmas-gift-g-601099529143697.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/739997b6b492b60ca7a9b93446a62203.jpg?imageView2/2/w/500/q/70/format/webp
"78pcs Fishing Lure Tackle Set, Including Crankbait Minnow Sequin Spinner Hard/Soft Bait, Hook Sinker, Swivel Ring And More",4.48,4.7,6553,34K+,in Fishing,https://www.temu.com/78pcs-fishing-lure-tackle-set-including-crankbait-minnow-sequin-spinner-hard-soft-bait-hook-sinker-swivel-ring-and-more-g-601099522737973.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/d0de9a4b4376c48232ea40b28f5df76c.jpg?imageView2/2/w/500/q/70/format/webp
Luxury Artificial Diamond Glitter Magnetic Charging Silicone Soft Case For IPhone 15 14 13 12 Pro Max Plus 11 Transparent Shockproof Cover,5.49,4.7,9413,19K+,"in Cases, Holsters & Sleeves",https://www.temu.com/luxury-artificial-diamond-glitter-magnetic-charging-silicone-soft-case-for-iphone-15-14-13-12-pro-max-plus-11-transparent-shockproof-cover-g-601099528798902.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/cda8a2238d9dddd5db9918988a3f3ec3.jpg?imageView2/2/w/500/q/70/format/webp
"1pc, Soft and Anti-Fatigue Christmas Kitchen Rug Set - Waterproof, Non-Slip, and Super Absorbent - Perfect for Farmhouse Kitchen, Hallway, Home Office, Sink, Laundry, and More!",4.98,4.8,16168,60K+,in Rugs & Mats,https://www.temu.com/1pc-christmas-oil-proof-kitchen-rug-soft-anti-fatigue-kitchen-rug-waterproof-non-slip-kitchen-rugs-set-runner-rug-bedside-rug-super-absorbent-washable-carpet-for-farmhouse-kitchen-hallway-home-office-sink-laundry-g-601099517110915.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/5b729ae371e8774da2a272a8c95bb4de.jpg?imageView2/2/w/500/q/70/format/webp
"2pcs Thermal Underwear, Men's Quick Dry Fleece Compression Shirt & Comfy High Stretch Breathable Leggings For Fall Winter Outdoor",10.61,4.8,7602,37K+,in Men's Activewear,https://www.temu.com/2pcs-thermal-underwear-mens-quick-dry-fleece-compression-shirt-comfy-high-stretch-breathable-leggings-for-fall-winter-outdoor-g-601099521477670.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/a0eb1828aa41c189e831a8802c5f8692.jpg?imageView2/2/w/500/q/70/format/webp
"9 In 1 Wooden Montessori Toys,Rattle Bell Beaded Rattle Drum Column Set,Musical Instruments,Early Childhood Education,toddler Toys, Christmas, Halloween, Thanksgiving Gift",9.42,4.6,17668,32K+,,https://www.temu.com/9-in-1-wooden-montessori-toys-rattle-bell-beaded-rattle-drum-column-set-musical-instruments-early-childhood-education-toddler-toys-g-601099518908854.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/1cd004c51a63ef8903c6fbd79bcb501a.jpg?imageView2/2/w/500/q/70/format/webp
"1pc Budget Planner - Monthly Finance Organizer With Expense Tracker Notebook To Manage Your Money Effectively, Undated Finance Planner/Account Book, Start Any Time,A5(8.6x5.9 Inchs),100gsm Paper",4.48,4.8,28256,100K+,"in Papers, Labels & Indexes",https://www.temu.com/1pc-budget-planner-monthly-finance-organizer-with-expense-tracker-notebook-to-manage-your-money-effectively-undated-finance-planner-account-book-start-anytimem-a5-8-6x5-9-inchs-100gsm-paper-g-601099514120916.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/a2c89fe9ff921c94eaa301689fc5bc91.jpg?imageView2/2/w/500/q/70/format/webp
1pc Microwave Splash Cover Transparent Transparent Microwave Oven Food Cover Anti Sputtering Anti-oil Cover Reusable Airtight Food Cover Kitchen Heat Resistant Lid,3.79,4.5,42139,100K+,in Cookware,https://www.temu.com/1pc-microwave-splash-cover-transparent-transparent-microwave-oven-food-cover-anti-sputtering-anti-oil-cover-reusable-airtight-food-cover-kitchen-heat-resistant-lid-g-601099519071208.html,https://img.kwcdn.com/product/open/2023-06-13/1686640377606-e0a9c8907b0f4ce0b43909a4b3308b90-goods.jpeg?imageView2/2/w/500/q/70/format/webp
"New Fall/Winter, Men's Waterproof Flap Pocket Padded Jacket, With Faux Fur Hoodie Coat",44.87,4.7,24315,11K+,in Men's Jackets &Coats,https://www.temu.com/new-fall-winter-mens-waterproof-flap-pocket-padded-jacket-with-faux-fur-hoodie-coat-g-601099511965906.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/8081cd40a08cdb44388bcebf79624789.jpg?imageView2/2/w/500/q/70/format/webp
"Men's Color Block Long Sleeve T-shirt, Casual Comfy Tees For Summer, Mens Clothing",7.73,4.7,32735,26K+,in Men's Running & Fitness Clothing,https://www.temu.com/mens-color-block-long-sleeve-t-shirt-casual-comfy-tees-for-summer-mens-clothing-g-601099523425740.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/b15564ff11fc54316eb2cc4c4ff81dc6.jpg?imageView2/2/w/500/q/70/format/webp
"2pcs Contrast Fuzzy Tops And Bag Set For Girls, Casual Warm Teddy Sweatshirt Tops For Kids Fall Winter Outfit, Gifts",11.60,4.7,5149,16K+,in Girls' Tops,https://www.temu.com/2pcs-contrast-fuzzy-tops-and-bag-set-for-girls-casual-warm-teddy-sweatshirt-tops-for-kids-fall-winter-outfit-gifts-g-601099526694233.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/d6456509fe22d4beccf7cebbe61d96ff.jpg?imageView2/2/w/500/q/70/format/webp
"Rose Smoke Pink Lipstick Bright Starry Sky, Shiny Velvet Texture, Durable, Make Your Lips Shiny, Waterproof And Antifouling. Gift For Women.",1.79,4.7,5230,69K+,in Makeup,https://www.temu.com/rose-smoke--lipstick-bright-starry-sky-shiny-velvet-texture-durable-make-your-lips-shiny-waterproof-and-antifouling-gift-for-women-g-601099527458630.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/85c743bebe466e1d660c61956c9d4221.jpg?imageView2/2/w/500/q/70/format/webp
Upgrade Your Car Interior With A Universal Fit 5-Seat Polyester Car Seat Cover Set,15.89,4.6,12045,63K+,in Interior Accessories in Black,https://www.temu.com/polyester-universal-fit-car-seat-cover-full-set-for-5-seats-cars-g-601099518319022.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/75676954e7da87f1b5fd9c7f3d172b80.jpg?imageView2/2/w/500/q/70/format/webp
"Snowman & Letter Print Waffle Sweatshirt, Casual Long Sleeve Crew Neck Sweatshirt, Women's Clothing",10.79,4.8,12833,9.2K+,in Women's Sweatshirts,https://www.temu.com/snowman-letter-print-waffle-sweatshirt-casual-long-sleeve-crew-neck-sweatshirt-womens-clothing-g-601099527027532.html,https://img.kwcdn.com/product/open/2023-09-20/1695208808165-2150cf48105b40b4952dfaa256d86aaf-goods.jpeg?imageView2/2/w/500/q/70/format/webp
"Nana Letter Print T-shirt, Casual Crew Neck Short Sleeve T-shirt, Women's Clothing",6.97,4.9,5408,14K+,in Women's T-Shirt,https://www.temu.com/nana-letter-print-t-shirt-casual-crew-neck-short-sleeve-t-shirt-womens-clothing-g-601099530505244.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/1a6a032365e796be0a7b00de1a643b15.jpg?imageView2/2/w/500/q/70/format/webp
"Plus Size Casual Outfits Two Piece Set, Women's Plus Letter Print Long Sleeve Round Neck High Low Hem Tee & Leggings Outfits 2 Piece Set",22.98,4.8,80210,30K+,in Curve Two Pieces Set,https://www.temu.com/plus-size-casual-outfits-two-piece-set-womens-plus-letter-print-long-sleeve-round-neck-high-low-hem-tee-leggings-outfits-2-piece-set-g-601099519697377.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/be7382dfabe2b3f48dcf171a853b96da.jpg?imageView2/2/w/500/q/70/format/webp
"Plus Size Casual Lounge Set, Women's Plus Solid Long Sleeve Round Neck Ribbed Knit Top & Leggings Pajamas Two Piece Set",11.99,4.8,8953,8.4K+,in Curve Loungewear & Sleepwear,https://www.temu.com/plus-size-casual-lounge-set-womens-plus-solid-long-sleeve-round-neck-ribbed-knit-top-leggings-pajamas-two-piece-set-g-601099525973066.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/a813aeed9bc396f180dae53b027d82b7.jpg?imageView2/2/w/500/q/70/format/webp
"PRITOM 10-inch Compatible With Android 12 Tablet, 4GB DDR (2GB+2GBExpansion)RAM, 32GB ROM, 6000MAh, Quad Core Processor, 10 Inch Tablet, For Android Tablet High-definition IPS Screen, Camera, Wi Fi, For Google,PC,Pad Tablet",58.98,4.6,7352,15K+,"in Tablets, Laptops & Accessories",https://www.temu.com/pritom-10-inch-for-android-12-tablet-2gb-memory-32gb-rom-6000mah-quad-core-processor-10-inch-tablet-tablet-hd-ips-screen-camera-wi-fi-bt-tablet-g-601099516745286.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/0a798cf11065146c74da491f4764d561.jpg?imageView2/2/w/500/q/70/format/webp
"1pc 5 Layers Stainless Steel Kitchen Shears - Perfect for Chopping Green Onions, Vegetables, Herbs, and Spices - Essential Cooking Supplies",1.99,4.6,13670,83K+,in Kitchen Utensils & Supplies,https://www.temu.com/1pc-kitchen-shears-5-layers-stainless-steel-multi-layer-kitchen-scissors-chopped-green-onion-vegetable-cut-herb-spices-scissors-cooking-supplies-g-601099517872439.html,https://img.kwcdn.com/product/open/2023-05-20/1684568860366-2e15b8888a0f403099bc357a94bedb27-goods.jpeg?imageView2/2/w/500/q/70/format/webp
"Men's Hoodie, Face Cover Casual Drawstring Hooded Sweatshirt With Multicolor",11.97,4.6,17457,39K+,in Men's Hoodies & Sweatshirts,https://www.temu.com/mens-hoodie-face-cover-casual-drawstring-hooded-sweatshirt-with-multicolor-g-6017592186053310.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/6690ffb89dea35ec8ce18da1fb303591.jpg?imageView2/2/w/500/q/70/format/webp
"1pc, Fire-breathing Wand, Paper, Magic Wand Launches Fireball Flame Creative Toys, Interesting Gifts, Gifts Include (boxed Fire-breathing Wand, Usb Charger, Spell Table, Instruction Manual, Paper Not Included)",2.69,4.5,18041,24K+,in Seasonal Decor,https://www.temu.com/1pc-fire-breathing-wand-magic-wand-launches-fireball-flame-creative-toys-interesting-gifts-gifts-include-boxed-fire-breathing-wand-usb-charger-spell-table-instruction-manual-paper-not-included-g-601099521057740.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/498299c693bceed9523731376bd8d447.jpg?imageView2/2/w/500/q/70/format/webp
Sonic Electronic Toothbrush with 5 Modes and Smart Timer - Perfect for Men and Women - Clean Teeth and Gums Effectively,3.26,4.7,16135,35K+,in Oral Care,https://www.temu.com/-electric-toothbrush-with-brush-heads-for-men-women-tooth-clean-5-modes-smart-timer-electric-toothbrushes-g-601099516286787.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/066b4d2970010025a67d9761d2dc74a5.jpg?imageView2/2/w/500/q/70/format/webp
"Multi Pocket Men's Fleece Warm Thermal Tactical Pants, Loose Casual Windproof Waterproof Outdoor Military Pants, Mens Cargo Pants For Hiking, Camping, Trekking",23.10,4.7,6404,11K+,in Men's Outdoor Clothing,https://www.temu.com/multi-pocket-mens-fleece-warm-thermal-tactical-pants-loose-casual-windproof-waterproof-outdoor-military-pants-mens-cargo-pants-for-hiking-camping-trekking-g-601099525039641.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/54ea668d6d130d03a6364276706ca2c0.jpg?imageView2/2/w/500/q/70/format/webp
Men's Lace-up Sneakers - Athletic Shoes - Lightweight And Breathable - Running Basketball Workout Gym,6.95,4.7,54617,13K+,in Men's Sports & Outdoor Shoes,https://www.temu.com/mens-lace-up-sneakers-athletic-shoes-lightweight-and-breathable-running-basketball-workout-gym-g-601099525503851.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/565d21f635815cad6ee9ecbf67a7365a.jpg?imageView2/2/w/500/q/70/format/webp
"1pc Waterproof Laundry Room Runner Rug - Non-Slip, Dirt-Resistant, Machine Washable, Entrance Doormat, Kitchen, Living Room, Laundry, Bathroom - 24x71in",4.98,4.7,15624,74K+,in Kitchen & Table Linens,https://www.temu.com/1pc-laundry-room-runner-rug-non-slip-laundry-area-rug-mats-for-farmhouse-bathroom-kitchen-laundry-room-balcony-decoration-home-decoration-40-60-50-80-40-120-50-47-24-19-69-62-99inch-g-601099517511066.html,https://img.kwcdn.com/product/open/2023-05-14/1684033361544-ee1e81a7bd5445c88fae5d27f3dcf1b5-goods.jpeg?imageView2/2/w/500/q/70/format/webp
"Solid Color Home Warm Slippers, Slip On Soft Sole Flat Non-slip Fuzzy Shoes, Winter Plush Cozy Slides Shoes",8.98,4.7,7628,11K+,in Women's slippers,https://www.temu.com/solid-color-home-warm-slippers-slip-on-soft-sole-flat-non-slip-fuzzy-shoes-winter-plush-cozy-slides-shoes-g-601099525081606.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/59aa784dfc061be07a446837c8f32881.jpg?imageView2/2/w/500/q/70/format/webp
"High Waisted Faux PU Leather Sports Leggings, Elastic Slim Sexy Tights, Women's Activewear",9.34,4.7,23929,56K+,in Women's Yoga Apparel,https://www.temu.com/fashion-sexy-black-faux-leather-leggings-for-women-high-elastic-high-waist-skinny-pants-g-601099519922445.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/1c2ef3845d2a9a55fd2de59128d47cd3.jpg?imageView2/2/w/500/q/70/format/webp
